product_name,product_price,product_url,product_size,product_id,category,page_number
The Fishmonger Texas BBQ Style Breaded King Prawns 200g,1.59,https://groceries.aldi.co.uk/en-GB/p-the-fishmonger-texas-bbq-style-breaded-king-prawns-200g/4088600561097,200g,4088600561097,frozen,12
Plant Menu No Pork Sausage Rolls 400g/4 Pack,1.19,https://groceries.aldi.co.uk/en-GB/p-plant-menu-no-pork-sausage-rolls-400g4-pack/4088600177250,400g,4088600177250,frozen,12
Oakhurst Breakfast Pork Patties 342g/6 Pack,1.99,https://groceries.aldi.co.uk/en-GB/p-oakhurst-breakfast-pork-patties-342g6-pack/4088600182766,342g,4088600182766,frozen,12
Crestwood Spinach Leek & Cheddar Lattices 2x150g,1.69,https://groceries.aldi.co.uk/en-GB/p-crestwood-spinach-leek-cheddar-lattices-2x150g/4088600191225,2x150g,4088600191225,frozen,12
Four Seasons Ready Baked Jacket Potatoes 800g/4 Pack,2.39,https://groceries.aldi.co.uk/en-GB/p-four-seasons-ready-baked-jacket-potatoes-800g4-pack/4088600195063,800g,4088600195063,frozen,12
Carlos Ready To Share Garlic & Cheese Pizza Bread 236g,1.15,https://groceries.aldi.co.uk/en-GB/p-carlos-ready-to-share-garlic-cheese-pizza-bread-236g/4088600198156,236g,4088600198156,frozen,12
Specially Selected British Steak & Craft Ale Pies 400g/2 Pack,2.49,https://groceries.aldi.co.uk/en-GB/p-specially-selected-british-steak-craft-ale-pies-400g2-pack/4088600199979,400g,4088600199979,frozen,12
Specially Selected Chicken Ham Hock & Leek Pies 2x200g,2.49,https://groceries.aldi.co.uk/en-GB/p-specially-selected-chicken-ham-hock-leek-pies-2x200g/4088600199986,2x200g,4088600199986,frozen,12
Roosters Cheese & Ham Chicken Kievs In Breadcrumbs 500g/4 Pack,2.59,https://groceries.aldi.co.uk/en-GB/p-roosters-cheese-ham-chicken-kievs-in-breadcrumbs-500g4-pack/4088600244549,500g,4088600244549,frozen,12
Roosters Garlic & Herb Chicken Kievs In Breadcrumbs 500g/4 Pack,2.59,https://groceries.aldi.co.uk/en-GB/p-roosters-garlic-herb-chicken-kievs-in-breadcrumbs-500g4-pack/4088600244556,500g,4088600244556,frozen,12
Roosters Southern Fried Poppin' Chicken 210g,1.09,https://groceries.aldi.co.uk/en-GB/p-roosters-southern-fried-poppin-chicken-210g/4088600245256,210g,4088600245256,frozen,12
Roosters Breaded Poppin' Chicken 210g,1.09,https://groceries.aldi.co.uk/en-GB/p-roosters-breaded-poppin-chicken-210g/4088600245263,210g,4088600245263,frozen,12
Gianni's Whirlz Mini Lollies 8x40g,1.99,https://groceries.aldi.co.uk/en-GB/p-giannis-whirlz-mini-lollies-8x40g/4088600247366,8x40g,4088600247366,frozen,12
The Fishmonger Breaded Omega 3 Fish Fingers 450g/15 Pack,1.69,https://groceries.aldi.co.uk/en-GB/p-the-fishmonger-breaded-omega-3-fish-fingers-450g15-pack/4088600253961,450g,4088600253961,frozen,12
The Fishmonger Hot Smoked Black Pepper Mackerel Fillet 200g,2.09,https://groceries.aldi.co.uk/en-GB/p-the-fishmonger-hot-smoked-black-pepper-mackerel-fillet-200g/4088600058849,200g,4088600058849,fresh-food,13
The Fishmonger Smoked Mackerel Fillets 200g,2.09,https://groceries.aldi.co.uk/en-GB/p-the-fishmonger-smoked-mackerel-fillets-200g/4088600058856,200g,4088600058856,fresh-food,13
Nature's Glen Scottish Chicken Breast Fillets Fresh Class A 650g,4.49,https://groceries.aldi.co.uk/en-GB/p-natures-glen-scottish-chicken-breast-fillets-fresh-class-a-650g/4088600238661,650g,4088600238661,fresh-food,13
Ashfields British Chicken Legs Fresh Class A 1kg,2.29,https://groceries.aldi.co.uk/en-GB/p-ashfields-british-chicken-legs-fresh-class-a-1kg/4088600147345,1kg,4088600147345,fresh-food,13
Ashfields 100% British Chicken Breast Mini Fillets 600g,3.99,https://groceries.aldi.co.uk/en-GB/p-ashfields-100-british-chicken-breast-mini-fillets-600g/4088600147482,600g,4088600147482,fresh-food,13
Ashfields British Diced Chicken Breast Fresh Class A 600g,3.99,https://groceries.aldi.co.uk/en-GB/p-ashfields-british-diced-chicken-breast-fresh-class-a-600g/4088600147734,600g,4088600147734,fresh-food,13
Ashfields British Extra Large Whole Chicken Fresh Class A Without Giblets 2.25kg,4.99,https://groceries.aldi.co.uk/en-GB/p-ashfields-british-extra-large-whole-chicken-fresh-class-a-without-giblets-225kg/4088600168883,2,4088600168883,fresh-food,13
Macaulay's Big Breakfast Pack 700g,2.89,https://groceries.aldi.co.uk/en-GB/p-macaulays-big-breakfast-pack-700g/4088600214979,700g,4088600214979,fresh-food,13
Specially Selected Rich & Spicy Cod & Chorizo Fishcakes 290g/2 Pack,1.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-rich-spicy-cod-chorizo-fishcakes-290g2-pack/4088600049830,290g,4088600049830,fresh-food,13
Nature's Glen Scottish Medium Whole Chicken Without Giblets 1.45 Kg,3.89,https://groceries.aldi.co.uk/en-GB/p-natures-glen-scottish-medium-whole-chicken-without-giblets-145-kg/4088600238432,1,4088600238432,fresh-food,13
Nature's Glen Scottish Extra Large Whole Chicken Fresh Class A 2.08kg,4.99,https://groceries.aldi.co.uk/en-GB/p-natures-glen-scottish-extra-large-whole-chicken-fresh-class-a-208kg/4088600238586,2,4088600238586,fresh-food,13
Ashfields British Lean Beef Steak Mince 5% Fat 250g,2.19,https://groceries.aldi.co.uk/en-GB/p-ashfields-british-lean-beef-steak-mince-5-fat-250g/4061459700763,250g,4061459700763,fresh-food,13
Specially Selected 36 Day Matured Aberdeen Angus Scotch Beef Roasting Joint Typically 1.525kg,18.28,https://groceries.aldi.co.uk/en-GB/p-specially-selected-36-day-matured-aberdeen-angus-scotch-beef-roasting-joint-typically-1525kg/2816820000000,Typically 1,2816820000000,fresh-food,13
Taurus Pear Cider 4x440ml,2.29,https://groceries.aldi.co.uk/en-GB/p-taurus-pear-cider-4x440ml/4088600567525,4x440ml,4088600567525,drinks,13
Nature's Glen 21 Day Matured Scotch Beef Roasting Joint Typically 1.025kg,8.70,https://groceries.aldi.co.uk/en-GB/p-natures-glen-21-day-matured-scotch-beef-roasting-joint-typically-1025kg/2818200000000,Typically 1,2818200000000,fresh-food,13
Ashfields 21 Day Matured British Beef Roasting Joint Typically 1.025kg,8.70,https://groceries.aldi.co.uk/en-GB/p-ashfields-21-day-matured-british-beef-roasting-joint-typically-1025kg/2816650000000,Typically 1,2816650000000,fresh-food,13
Ashfields 30 Day Matured British Beef Roasting Joint Typically 1.025kg,10.75,https://groceries.aldi.co.uk/en-GB/p-ashfields-30-day-matured-british-beef-roasting-joint-typically-1025kg/2816660000000,Typically 1,2816660000000,fresh-food,13
Ashfields British Diced Beef 400g,4.19,https://groceries.aldi.co.uk/en-GB/p-ashfields-british-diced-beef-400g/4061459678147,400g,4061459678147,fresh-food,13
Ashfields British Beef Meatballs 680g/24 Pack,4.19,https://groceries.aldi.co.uk/en-GB/p-ashfields-british-beef-meatballs-680g24-pack/4061459708578,680g,4061459708578,fresh-food,13
Ashfields British Beef Quarter Pounders 454g/4 Pack,2.59,https://groceries.aldi.co.uk/en-GB/p-ashfields-british-beef-quarter-pounders-454g4-pack/4061464783836,454g,4061464783836,fresh-food,13
The Infusionist Salted Caramel Flavour Vodka Liqueur 50cl,9.99,https://groceries.aldi.co.uk/en-GB/p-the-infusionist-salted-caramel-flavour-vodka-liqueur-50cl/4088600566498,50cl,4088600566498,drinks,13
Ballycastle Country Cream 70cl,5.79,https://groceries.aldi.co.uk/en-GB/p-ballycastle-country-cream-70cl/4061464873773,70cl,4061464873773,drinks,13
Haysmith's Cranberry & Clementine Gin 70cl,15.99,https://groceries.aldi.co.uk/en-GB/p-haysmiths-cranberry-clementine-gin-70cl/4088600567389,70cl,4088600567389,drinks,13
The Infusionist Salted Caramel Espresso Martini Style Cocktail 50cl,9.99,https://groceries.aldi.co.uk/en-GB/p-the-infusionist-salted-caramel-espresso-martini-style-cocktail-50cl/4088600571058,50cl,4088600571058,drinks,13
The Fishmonger Fish Pie 340g,3.49,https://groceries.aldi.co.uk/en-GB/p-the-fishmonger-fish-pie-340g/4061464823006,340g,4061464823006,fresh-food,13
Ashfields Breaded Chicken Steaks 757g/6 Pack,3.99,https://groceries.aldi.co.uk/en-GB/p-ashfields-breaded-chicken-steaks-757g6-pack/4061464724877,757g,4061464724877,fresh-food,13
Nature's Glen 30 Day Matured Scotch Beef Roasting Joint Typically 1.025kg,10.75,https://groceries.aldi.co.uk/en-GB/p-natures-glen-30-day-matured-scotch-beef-roasting-joint-typically-1025kg/2816810000000,Typically 1,2816810000000,fresh-food,13
Ashfields Southern Fried Chicken Steaks 757g/6 Pack,3.99,https://groceries.aldi.co.uk/en-GB/p-ashfields-southern-fried-chicken-steaks-757g6-pack/4061464724884,757g,4061464724884,fresh-food,13
The Fishmonger Basa Fillets 250g/2 Pack,1.99,https://groceries.aldi.co.uk/en-GB/p-the-fishmonger-basa-fillets-250g2-pack/4061459781519,250g,4061459781519,fresh-food,13
Glen Orrin Blended Malt Scotch Whisky 70cl,17.99,https://groceries.aldi.co.uk/en-GB/p-glen-orrin-blended-malt-scotch-whisky-70cl/4088600565156,70cl,4088600565156,drinks,13
Taurus Original Cider 2l,1.99,https://groceries.aldi.co.uk/en-GB/p-taurus-original-cider-2l/4088600568874,2L,4088600568874,drinks,13
Taurus Dark Fruit Cider 4x440ml,3.59,https://groceries.aldi.co.uk/en-GB/p-taurus-dark-fruit-cider-4x440ml/4088600567273,4x440ml,4088600567273,drinks,13
The Fishmonger Smoked Basa Fillets 240g/2 Pack,1.99,https://groceries.aldi.co.uk/en-GB/p-the-fishmonger-smoked-basa-fillets-240g2-pack/4061459781526,240g,4061459781526,fresh-food,13
Specially Selected Scottish Loch Trout Fillets 240g/2 Pack,3.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-scottish-loch-trout-fillets-240g2-pack/4061459793314,240g,4061459793314,fresh-food,13
The Infusionist Chilli & Makrut Lime Margarita Style Cocktail 50cl,9.99,https://groceries.aldi.co.uk/en-GB/p-the-infusionist-chilli-makrut-lime-margarita-style-cocktail-50cl/4088600571065,50cl,4088600571065,drinks,13
Taurus Cherry Cider 4x440ml,3.79,https://groceries.aldi.co.uk/en-GB/p-taurus-cherry-cider-4x440ml/4088600567235,4x440ml,4088600567235,drinks,13
The Infusionist Clementine Gin Liqueur 70cl,6.99,https://groceries.aldi.co.uk/en-GB/p-the-infusionist-clementine-gin-liqueur-70cl/4088600568911,70cl,4088600568911,drinks,13
Ashfields Ready To Cook Italian Inspired Chicken Meatball Traybake 675g,4.49,https://groceries.aldi.co.uk/en-GB/p-ashfields-ready-to-cook-italian-inspired-chicken-meatball-traybake-675g/4061464807730,675g,4061464807730,fresh-food,13
Ashfields Ready To Cook Mexican Inspired Chicken Meatball Traybake 675g,4.49,https://groceries.aldi.co.uk/en-GB/p-ashfields-ready-to-cook-mexican-inspired-chicken-meatball-traybake-675g/4061464807747,675g,4061464807747,fresh-food,13
Brasserie Bière Millésimée Dry Hopped Beer 330ml,1.49,https://groceries.aldi.co.uk/en-GB/p-brasserie-biere-millesimee-dry-hopped-beer-330ml/4088600571256,330ml,4088600571256,drinks,13
The Infusionist Gold Flake Pomegranate & Cranberry Flavoured Gin Liqueur 50cl,6.99,https://groceries.aldi.co.uk/en-GB/p-the-infusionist-gold-flake-pomegranate-cranberry-flavoured-gin-liqueur-50cl/4088600568904,50cl,4088600568904,drinks,13
The Infusionist Passion Fruit & Pineapple Martini Style Cocktail 50cl,9.99,https://groceries.aldi.co.uk/en-GB/p-the-infusionist-passion-fruit-pineapple-martini-style-cocktail-50cl/4088600570150,50cl,4088600570150,drinks,13
Ready Set…Cook! Chicken Satay Scratch Meal Kit 350g,3.79,https://groceries.aldi.co.uk/en-GB/p-ready-setcook-chicken-satay-scratch-meal-kit-350g/4061464807907,350g,4061464807907,fresh-food,13
Ready Set…Cook! Chicken Tikka Scratch Meal Kit 350g,3.79,https://groceries.aldi.co.uk/en-GB/p-ready-setcook-chicken-tikka-scratch-meal-kit-350g/4061464807938,350g,4061464807938,fresh-food,13
Macaulay's Steak Sausages 300g,1.99,https://groceries.aldi.co.uk/en-GB/p-macaulays-steak-sausages-300g/4061464829985,300g,4061464829985,fresh-food,13
Macaulay's Skinny Beef Olives 400g/4 Pack,3.69,https://groceries.aldi.co.uk/en-GB/p-macaulays-skinny-beef-olives-400g4-pack/4061464861015,400g,4061464861015,fresh-food,13
The Infusionist Blackberry Gin Liqueur 50cl,6.99,https://groceries.aldi.co.uk/en-GB/p-the-infusionist-blackberry-gin-liqueur-50cl/4088600568850,50cl,4088600568850,drinks,13
Älska The Swedish Cider Strawberry & Lime 500ml,1.19,https://groceries.aldi.co.uk/en-GB/p-alska-the-swedish-cider-strawberry-lime-500ml/7350136990908,500ml,7350136990908,drinks,13
Hobgoblin Gold Beer 500ml,1.59,https://groceries.aldi.co.uk/en-GB/p-hobgoblin-gold-beer-500ml/5010153872220,500ml,5010153872220,drinks,13
Specially Selected Beer Battered Cod Fillets 350g/2 Pack,3.49,https://groceries.aldi.co.uk/en-GB/p-specially-selected-beer-battered-cod-fillets-350g2-pack/4061464874398,350g,4061464874398,fresh-food,13
Specially Selected 30 Day Matured Scotch Fillet Steak 170g,5.99,https://groceries.aldi.co.uk/en-GB/p-specially-selected-30-day-matured-scotch-fillet-steak-170g/4061459797428,170g,4061459797428,fresh-food,13
Everyday Essentials Cod Pieces 250g,2.99,https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-cod-pieces-250g/4061459903386,250g ,4061459903386,fresh-food,13
Everyday Essentials Smoked Haddock Pieces 250g,2.99,https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-smoked-haddock-pieces-250g/4061459903416,250g,4061459903416,fresh-food,13
Hobgoblin Ruby Beer 500ml,1.59,https://groceries.aldi.co.uk/en-GB/p-hobgoblin-ruby-beer-500ml/5010153872244,500ml,5010153872244,drinks,13
Hendry's Scottish Lager 4x440ml,3.29,https://groceries.aldi.co.uk/en-GB/p-hendrys-scottish-lager-4x440ml/4088600562766,4x440ml,4088600562766,drinks,13
Taurus Original Cider 4x440ml,2.29,https://groceries.aldi.co.uk/en-GB/p-taurus-original-cider-4x440ml/4088600568867,4x440ml,4088600568867,drinks,13
Iskall Swedish Vodka 70cl,15.99,https://groceries.aldi.co.uk/en-GB/p-iskall-swedish-vodka-70cl/4061464957954,70cl,4061464957954,drinks,13
Taurus Cloudy Lemon Cider 4x440ml,3.99,https://groceries.aldi.co.uk/en-GB/p-taurus-cloudy-lemon-cider-4x440ml/4061464736559,4x440ml,4061464736559,drinks,13
Cocobay Rum And Coconut Flavour Liqueur 70cl,6.99,https://groceries.aldi.co.uk/en-GB/p-cocobay-rum-and-coconut-flavour-liqueur-70cl/4061464734814,70cl,4061464734814,drinks,13
Carter's Lager 4x440ml,2.25,https://groceries.aldi.co.uk/en-GB/p-carters-lager-4x440ml/4088600574400,4x440ml,4088600574400,drinks,13
Bellucci Amaretto 50cl,5.99,https://groceries.aldi.co.uk/en-GB/p-bellucci-amaretto-50cl/4088600565705,50cl,4088600565705,drinks,13
Aperini 70cl,5.49,https://groceries.aldi.co.uk/en-GB/p-aperini-70cl/4061461936280,70cl,4061461936280,drinks,13
Ballycastle Colada Pineapple & Coconut Flavour Country Cream 70cl,7.69,https://groceries.aldi.co.uk/en-GB/p-ballycastle-colada-pineapple-coconut-flavour-country-cream-70cl/4061461549527,70cl,4061461549527,drinks,13
Sun Quench Fruity Blasts Apple & Blackcurrant Juice Drink 8x200ml,1.59,https://groceries.aldi.co.uk/en-GB/p-sun-quench-fruity-blasts-apple-blackcurrant-juice-drink-8x200ml/4088600573786,8x200ml,4088600573786,drinks,13
Sun Quench Fruity Blasts Summer Fruits Juice Drink 8x200ml,1.59,https://groceries.aldi.co.uk/en-GB/p-sun-quench-fruity-blasts-summer-fruits-juice-drink-8x200ml/4088600573793,8x200ml,4088600573793,drinks,13
Sun Quench Fruity Blast Apple Juice Drink 8x200ml,1.59,https://groceries.aldi.co.uk/en-GB/p-sun-quench-fruity-blast-apple-juice-drink-8x200ml/4088600573809,8x200ml,4088600573809,drinks,13
Specially Selected Cremant De Bordeaux Brut Rosé 75cl,8.49,https://groceries.aldi.co.uk/en-GB/p-specially-selected-cremant-de-bordeaux-brut-rose-75cl/4088600542287,75cl,4088600542287,drinks,13
Costellore Prosecco Vino Frizzante 75cl,5.49,https://groceries.aldi.co.uk/en-GB/p-costellore-prosecco-vino-frizzante-75cl/4088600094052,75cl,4088600094052,drinks,13
Grove Manor Perry Boxed Wine 3l,6.49,https://groceries.aldi.co.uk/en-GB/p-grove-manor-perry-boxed-wine-3l/4088600095271,3L,4088600095271,drinks,13
Castollore Organic Prosecco 75cl,7.19,https://groceries.aldi.co.uk/en-GB/p-castollore-organic-prosecco-75cl/4088600281490,75cl,4088600281490,drinks,13
Beachfront White Zinfandel 75cl,4.15,https://groceries.aldi.co.uk/en-GB/p-beachfront-white-zinfandel-75cl/4088600294117,75cl,4088600294117,drinks,13
Grove Manor Fruity Rosé Wine 75cl,2.99,https://groceries.aldi.co.uk/en-GB/p-grove-manor-fruity-rose-wine-75cl/4088600313467,75cl,4088600313467,drinks,13
Crestwood Ready To Eat Puff Pastry Sausage Rolls 360g/6 Pack,1.49,https://groceries.aldi.co.uk/en-GB/p-crestwood-ready-to-eat-puff-pastry-sausage-rolls-360g6-pack/4088600061733,360g,4088600061733,chilled-food,13
Crestwood Puff Pastry Cheese & Onion Rolls 360g/6 Pack,1.65,https://groceries.aldi.co.uk/en-GB/p-crestwood-puff-pastry-cheese-onion-rolls-360g6-pack/4088600061795,360g,4088600061795,chilled-food,13
Crestwood Mini Savoury Eggs 216g,1.49,https://groceries.aldi.co.uk/en-GB/p-crestwood-mini-savoury-eggs-216g/4088600062600,216g,4088600062600,chilled-food,13
Crestwood Savoury Snacks Southern Fried Chicken Straws 168g,1.49,https://groceries.aldi.co.uk/en-GB/p-crestwood-savoury-snacks-southern-fried-chicken-straws-168g/4088600062624,168g,4088600062624,chilled-food,13
Eat & Go Tuna & Sweetcorn Topped Pasta 300g,1.99,https://groceries.aldi.co.uk/en-GB/p-eat-go-tuna-sweetcorn-topped-pasta-300g/4088600062815,300g,4088600062815,chilled-food,13
Brooklea Skyr Strawberry Yoghurt 150g,0.59,https://groceries.aldi.co.uk/en-GB/p-brooklea-skyr-strawberry-yoghurt-150g/4088600063119,150g,4088600063119,chilled-food,13
Brooklea Skyr Blueberry Yoghurt 150g,0.59,https://groceries.aldi.co.uk/en-GB/p-brooklea-skyr-blueberry-yoghurt-150g/4088600063379,150g,4088600063379,chilled-food,13
Eat & Go Chicken & Bacon Caesar Triple Wrap 287g,2.79,https://groceries.aldi.co.uk/en-GB/p-eat-go-chicken-bacon-caesar-triple-wrap287g/4088600063539,287g,4088600063539,chilled-food,13
Eat & Go Chicken Fajita Triple Wrap 300g,2.79,https://groceries.aldi.co.uk/en-GB/p-eat-go-chicken-fajita-triple-wrap300g/4088600063577,300g,4088600063577,chilled-food,13
Specially Selected Cheddar & Chorizo Cheese Bake 150g,2.79,https://groceries.aldi.co.uk/en-GB/p-specially-selected-cheddar-chorizo-cheese-bake-150g/4088600063713,150g,4088600063713,chilled-food,13
Dessert Menu Strawberry Tarts 154g/2 Pack,1.49,https://groceries.aldi.co.uk/en-GB/p-dessert-menu-strawberry-tarts-154g2-pack/4088600065939,154g,4088600065939,chilled-food,13
Dessert Menu Toffee Tarts 172g/2 Pack,1.49,https://groceries.aldi.co.uk/en-GB/p-dessert-menu-toffee-tarts-172g2-pack/4088600065946,172g,4088600065946,chilled-food,13
Ashfields No Added Water Wafer Thin Honey Roast British Ham Slices 120g,1.49,https://groceries.aldi.co.uk/en-GB/p-ashfields-no-added-water-wafer-thin-honey-roast-british-ham-slices-120g/4088600067971,120g,4088600067971,chilled-food,13
Inspired Cuisine Chicken Korma With Pilau Rice 400g,2.49,https://groceries.aldi.co.uk/en-GB/p-inspired-cuisine-chicken-korma-with-pilau-rice-400g/4088600068602,400g,4088600068602,chilled-food,13
Inspired Cuisine Chicken Jalfrezi With Pilau Rice 400g,2.49,https://groceries.aldi.co.uk/en-GB/p-inspired-cuisine-chicken-jalfrezi-with-pilau-rice-400g/4088600068657,400g,4088600068657,chilled-food,13
Inspired Cuisine Chicken Tikka Masala With Pilau Rice 400g,2.49,https://groceries.aldi.co.uk/en-GB/p-inspired-cuisine-chicken-tikka-masala-with-pilau-rice-400g/4088600068688,400g,4088600068688,chilled-food,13
The Deli Duck & Orange P té 170g,0.99,https://groceries.aldi.co.uk/en-GB/p-the-deli-duck-orange-pate-170g/4088600068923,170g,4088600068923,chilled-food,13
The Deli Farmhouse Mushroom P té 170g,0.99,https://groceries.aldi.co.uk/en-GB/p-the-deli-farmhouse-mushroom-pate-170g/4088600068930,170g,4088600068930,chilled-food,13
Inspired Cuisine Chilled Potato Au Gratin 400g,1.59,https://groceries.aldi.co.uk/en-GB/p-inspired-cuisine-chilled-potato-au-gratin-400g/4088600070230,400g,4088600070230,chilled-food,13
Inspired Cuisine Baby Jacket Potatoes 400g,1.59,https://groceries.aldi.co.uk/en-GB/p-inspired-cuisine-baby-jacket-potatoes-400g/4088600070254,400g,4088600070254,chilled-food,13
Eat & Go Chargrilled Chicken Caesar Salad 175g,2.19,https://groceries.aldi.co.uk/en-GB/p-eat-go-chargrilled-chicken-caesar-salad-175g/4088600071442,175g,4088600071442,chilled-food,13
Inspired Cuisine Cottage Pie 1.2kg,4.39,https://groceries.aldi.co.uk/en-GB/p-inspired-cuisine-cottage-pie-12kg/4088600074917,1,4088600074917,chilled-food,13
Carlos Takeaway Triple Cheese Fries 415g,2.69,https://groceries.aldi.co.uk/en-GB/p-carlos-takeaway-triple-cheese-fries-415g/4088600074993,415g,4088600074993,chilled-food,13
Inspired Cuisine Cottage Pie 400g,2.49,https://groceries.aldi.co.uk/en-GB/p-inspired-cuisine-cottage-pie-400g/4088600075006,400g,4088600075006,chilled-food,13
Inspired Cuisine Shepherd's Pie 400g,2.49,https://groceries.aldi.co.uk/en-GB/p-inspired-cuisine-shepherds-pie-400g/4088600075013,400g,4088600075013,chilled-food,13
Everyday Essentials Cooked Chicken Breast Slices 240g,1.95,https://groceries.aldi.co.uk/en-GB/p-everyday-essentials-cooked-chicken-breast-slices-240g/4088600079141,240g,4088600079141,chilled-food,13
Specially Selected Rich & Creamy Jersey Milk 1l,1.29,https://groceries.aldi.co.uk/en-GB/p-specially-selected-rich-creamy-jersey-milk-1l/4088600081465,1L,4088600081465,chilled-food,13
Crestwood Scotch Eggs 226g/2 Pack,1.09,https://groceries.aldi.co.uk/en-GB/p-crestwood-scotch-eggs-226g2-pack/4088600081878,226g,4088600081878,chilled-food,13
